,data,nome_feriado,tipo_feriado,descricao_feriado,UF,Cidade
3056,22/08/2020,Feriado Municipal,MUNICIPAL,,SP,Araraquara 
3057,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Araras 
3058,01/04/2020,Feriado Municipal,MUNICIPAL,,SP,Arealva 
3059,25/11/2020,Feriado Municipal,MUNICIPAL,,SP,Arealva 
3060,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Areiópolis 
3061,14/09/2020,Feriado Municipal,MUNICIPAL,,SP,Areiópolis 
3062,10/04/2020,Feriado Municipal,MUNICIPAL,,SP,Ariranha 
3063,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Ariranha 
3064,10/04/2020,Feriado Municipal,MUNICIPAL,,SP,Artur Nogueira 
3065,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Artur Nogueira 
3066,08/06/2020,Feriado Municipal,MUNICIPAL,,SP,Arujá 
3067,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Arujá 
3068,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Arujá 
3069,01/07/2020,Feriado Municipal,MUNICIPAL,,SP,Assis 
3070,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Auriflama 
3071,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Avaí 
3072,02/12/2020,Feriado Municipal,MUNICIPAL,,SP,Avaí 
3073,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Avanhandava 
3074,29/12/2020,Feriado Municipal,MUNICIPAL,,SP,Avanhandava 
3075,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Avaré 
3076,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Bady Bassitt 
3077,18/02/2020,Feriado Municipal,MUNICIPAL,,SP,Bady Bassitt 
3078,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Bady Bassitt 
3079,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Balbinos 
3080,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Balbinos 
3081,17/11/2020,Feriado Municipal,MUNICIPAL,,SP,Bálsamo 
3082,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Bálsamo 
3083,10/07/2020,Feriado Municipal,MUNICIPAL,,SP,Bananal 
3084,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Bananal 
3085,31/01/2020,Feriado Municipal,MUNICIPAL,,SP,Barbosa 
3086,29/08/2020,Feriado Municipal,MUNICIPAL,,SP,Barbosa 
3087,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Barbosa 
3088,16/06/2020,Feriado Municipal,MUNICIPAL,,SP,Bariri 
3089,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Bariri 
3090,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Barra do Turvo 
3091,19/08/2020,Feriado Municipal,MUNICIPAL,,SP,Barra do Turvo 
3092,25/08/2020,Feriado Municipal,MUNICIPAL,,SP,Barretos 
3093,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Barrinha 
3094,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Barrinha 
3095,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Barrinha 
3096,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Barueri 
3097,18/06/2020,Feriado Municipal,MUNICIPAL,,SP,Bastos 
3098,03/12/2020,Feriado Municipal,MUNICIPAL,,SP,Bastos 
3099,14/03/2020,Feriado Municipal,MUNICIPAL,,SP,Batatais 
3100,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Batatais 
3101,01/08/2020,Feriado Municipal,MUNICIPAL,,SP,Bauru 
3102,03/05/2020,Feriado Municipal,MUNICIPAL,,SP,Bebedouro 
3103,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Bebedouro 
3104,27/03/2020,Feriado Municipal,MUNICIPAL,,SP,Bento de Abreu 
3105,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Bento de Abreu 
3106,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Bento de Abreu 
3107,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Bernardino de Campos 
3108,09/10/2020,Aniversário do município,MUNICIPAL,,SP,Bernardino de Campos 
3109,18/04/2020,Feriado Municipal,MUNICIPAL,,SP,Bilac 
3110,08/09/2020,Feriado Municipal,MUNICIPAL,,SP,Bilac 
3111,05/05/2020,Feriado Municipal,MUNICIPAL,,SP,Biritiba-Mirim 
3112,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Boa Esperança do Sul 
3113,21/07/2020,Feriado Municipal,MUNICIPAL,,SP,Boa Esperança do Sul 
3114,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Boa Esperança do Sul 
3115,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Bocaina 
3116,09/09/2020,Feriado Municipal,MUNICIPAL,,SP,Bofete 
3117,20/11/2020,Dia da Consciência Negra - Lei no 1.914 de 04 de dezembro de 2007,MUNICIPAL,,SP,Bofete 
3118,16/08/2020,Feriado Municipal,MUNICIPAL,,SP,Boituva 
3119,06/09/2020,Feriado Municipal,MUNICIPAL,,SP,Boituva 
3120,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Bom Jesus dos Perdões 
3121,31/03/2020,Feriado Municipal,MUNICIPAL,,SP,Borá 
3122,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Borá 
3123,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Borborema 
3124,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Borborema 
3125,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Bragança Paulista 
3126,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Bragança Paulista 
3127,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Braúna 
3128,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Braúna 
3129,22/08/2020,Feriado Municipal,MUNICIPAL,,SP,Brodowski 
3130,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Brodowski 
3131,03/05/2020,Feriado Municipal,MUNICIPAL,,SP,Brotas 
3132,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Brotas 
3133,25/01/2020,Feriado Municipal,MUNICIPAL,,SP,Buri 
3134,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Buri 
3135,16/08/2020,Feriado Municipal,MUNICIPAL,,SP,Buri 
3136,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Buri 
3137,24/08/2020,Feriado Municipal,MUNICIPAL,,SP,Buritama 
3138,20/11/2020,"Dia da Consciência Negra - Lei No. 3.249, de 18 de novembro de 2008",MUNICIPAL,,SP,Buritama 
3139,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Buritama 
3140,28/07/2020,Feriado Municipal,MUNICIPAL,,SP,Buritizal 
3141,08/09/2020,Feriado Municipal,MUNICIPAL,,SP,Buritizal 
3142,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cabrália Paulista 
3143,26/12/2020,Feriado Municipal,MUNICIPAL,,SP,Cabrália Paulista 
3144,24/03/2020,Feriado Municipal,MUNICIPAL,,SP,Cabreúva 
3145,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Cabreúva 
3146,14/04/2020,Feriado Municipal,MUNICIPAL,,SP,Caçapava 
3147,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Caçapava 
3148,09/03/2020,Feriado Municipal,MUNICIPAL,,SP,Cachoeira Paulista 
3149,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Cachoeira Paulista 
3150,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Cachoeira Paulista 
3151,11/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cafelândia 
3152,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cafelândia 
3153,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Caiabu 
3154,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Caiabu 
3155,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Caiabu 
3156,14/12/2020,Feriado Municipal,MUNICIPAL,,SP,Caieiras 
3157,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Caiuá 
3158,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Cajamar 
3159,18/02/2020,Feriado Municipal,MUNICIPAL,,SP,Cajamar 
3160,19/05/2020,Feriado Municipal,MUNICIPAL,,SP,Cajati 
3161,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Cajati 
3162,13/05/2020,Feriado Municipal,MUNICIPAL,,SP,Cajobi 
3163,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cajobi 
3164,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Cajuru 
3165,11/07/2020,Feriado Municipal,MUNICIPAL,,SP,Cajuru 
3166,18/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cajuru 
3167,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Campo Limpo Paulista 
3168,29/04/2020,Feriado Municipal,MUNICIPAL,,SP,Campos do Jordão 
3169,01/10/2020,"Dia de Santa Teresinha do Menino Jesus, Padroeira da cidade",MUNICIPAL,,SP,Campos do Jordão 
3170,10/03/2020,Feriado Municipal,MUNICIPAL,,SP,Campos Novos Paulista 
3171,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Campos Novos Paulista 
3172,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Cananéia 
3173,12/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cananéia 
3174,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cananéia 
3175,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Cananéia 
3176,22/03/2020,Feriado Municipal,MUNICIPAL,,SP,Canas 
3177,24/05/2020,Feriado Municipal,MUNICIPAL,,SP,Canas 
3178,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Cândido Mota 
3179,18/02/2020,Feriado Municipal,MUNICIPAL,,SP,Cândido Rodrigues 
3180,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Cândido Rodrigues 
3181,16/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cândido Rodrigues 
3182,02/04/2020,Feriado Municipal,MUNICIPAL,,SP,Capão Bonito 
3183,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Capão Bonito 
3184,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Capão Bonito 
3185,26/03/2020,Feriado Municipal,MUNICIPAL,,SP,Capela do Alto 
3186,29/05/2020,Feriado Municipal,MUNICIPAL,,SP,Capela do Alto 
3187,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Capivari 
3188,20/04/2020,Feriado Municipal,MUNICIPAL,,SP,Caraguatatuba 
3189,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Caraguatatuba 
3190,26/03/2020,Feriado Municipal,MUNICIPAL,,SP,Carapicuíba 
3191,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Carapicuíba 
3192,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Cardoso 
3193,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Cardoso 
3194,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Casa Branca 
3195,06/01/2020,Feriado Municipal,MUNICIPAL,,SP,Cássia dos Coqueiros 
3196,18/02/2020,Feriado Municipal,MUNICIPAL,,SP,Cássia dos Coqueiros 
3197,22/05/2020,Feriado Municipal,MUNICIPAL,,SP,Cássia dos Coqueiros 
3198,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Cássia dos Coqueiros 
3199,10/08/2020,Feriado Municipal,MUNICIPAL,,SP,Castilho 
3200,14/04/2020,Aniversário do município,MUNICIPAL,,SP,Catanduva 
3201,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Catiguá 
3202,03/05/2020,Feriado Municipal,MUNICIPAL,,SP,Catiguá 
3203,04/07/2020,Feriado Municipal,MUNICIPAL,,SP,Catiguá 
3204,21/06/2020,Feriado Municipal,MUNICIPAL,,SP,Cedral 
3205,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Cedral 
3206,10/10/2020,Aniversário da cidade,MUNICIPAL,,SP,Cerqueira César 
3207,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Cerqueira César 
3208,03/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cerquilho 
3209,03/05/2020,Feriado Municipal,MUNICIPAL,,SP,Cesário Lange 
3210,14/09/2020,Feriado Municipal,MUNICIPAL,,SP,Cesário Lange 
3211,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Charqueada 
3212,04/12/2020,Feriado Municipal,MUNICIPAL,,SP,Chavantes 
3213,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Clementina 
3214,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Clementina 
3215,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Colina 
3216,18/02/2020,Feriado Municipal,MUNICIPAL,,SP,Colômbia 
3217,16/07/2020,Feriado Municipal,MUNICIPAL,,SP,Colômbia 
3218,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Colômbia 
3219,09/04/2020,Feriado Municipal,MUNICIPAL,,SP,Conchal 
3220,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Conchas 
3221,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Conchas 
3222,04/12/2020,Feriado Municipal,MUNICIPAL,,SP,Conchas 
3223,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Cordeirópolis 
3224,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Coroados 
3225,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Coroados 
3226,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
3227,05/04/2020,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
3228,06/06/2020,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
3229,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
3230,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Corumbataí 
3231,30/11/2020,Aniversário do Município,MUNICIPAL,,SP,Cosmópolis 
3232,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Cosmorama 
3233,02/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cotia 
3234,08/09/2020,Feriado Municipal,MUNICIPAL,,SP,Cotia 
3235,28/07/2020,Feriado Municipal,MUNICIPAL,,SP,Cristais Paulista 
3236,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cristais Paulista 
3237,20/11/2020,Dia da,MUNICIPAL,,SP,Cristais Paulista 
3238,04/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cruzália 
3239,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Cruzália 
3240,09/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cubatão 
3241,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Cubatão 
3242,20/04/2020,Feriado Municipal,MUNICIPAL,,SP,Cunha 
3243,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Cunha 
3244,08/09/2020,Feriado Municipal,MUNICIPAL,,SP,Descalvado 
3245,10/04/2020,Sexta-feira Santa,MUNICIPAL,,SP,Diadema 
3246,11/06/2020,Corpus Christi,MUNICIPAL,,SP,Diadema 
3247,08/12/2020,"Aniversário da cidade e Dia da Imaculada Conceição, padroeira da cidade",MUNICIPAL,,SP,Diadema 
3248,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Divinolândia 
3249,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Divinolândia 
3250,02/04/2020,Feriado Municipal,MUNICIPAL,,SP,Dobrada 
3251,04/02/2020,Feriado Municipal,MUNICIPAL,,SP,Dois Córregos 
3252,06/01/2020,Feriado Municipal,MUNICIPAL,,SP,Dolcinópolis 
3253,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Dolcinópolis 
3254,19/05/2020,Feriado Municipal,MUNICIPAL,,SP,Dourado 
3255,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Dourado 
3256,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Dracena 
3257,11/12/2020,Feriado Municipal,MUNICIPAL,,SP,Duartina 
3258,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Duartina 
3259,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Dumont 
3260,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Dumont 
3261,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Dumont 
3262,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Echaporã 
3263,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Elias Fausto 
3264,09/01/2020,Feriado Municipal,MUNICIPAL,,SP,Embaúba 
3265,08/09/2020,Feriado Municipal,MUNICIPAL,,SP,Embaúba 
3266,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
3267,27/12/2020,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
3268,19/05/2020,Feriado Municipal,MUNICIPAL,,SP,Estiva Gerbi 
3269,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
3270,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
3271,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
3272,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
3273,25/01/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
3274,25/09/2020,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
3275,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Estrela d'Oeste 
3276,09/01/2020,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
3277,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
3278,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
3279,31/03/2020,Feriado Municipal,MUNICIPAL,,SP,Fartura 
3280,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Fartura 
3281,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
3282,05/07/2020,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
3283,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
3284,22/05/2020,Feriado Municipal,MUNICIPAL,,SP,Fernandópolis 
3285,14/10/2020,Aniversário da cidade,MUNICIPAL,,SP,Ferraz de Vasconcelos 
3286,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Floreal 
3287,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Floreal 
3288,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Floreal 
3289,06/01/2020,Feriado Municipal,MUNICIPAL,,SP,Florínia 
3290,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Florínia 
3291,28/11/2020,Aniversário da Cidade,MUNICIPAL,,SP,Franca 
3292,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Francisco Morato 
3293,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
3294,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
3295,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
3296,03/11/2020,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
3297,14/04/2020,Feriado Municipal,MUNICIPAL,,SP,Gália 
3298,05/05/2020,Feriado Municipal,MUNICIPAL,,SP,Garça 
3299,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Garça 
3300,06/01/2020,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
3301,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
3302,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
3303,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
3304,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
3305,25/03/2020,Feriado Municipal,MUNICIPAL,,SP,Getulina 
3306,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Getulina 
3307,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Glicério 
3308,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Glicério 
3309,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Glicério 
3310,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
3311,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
3312,08/11/2020,Feriado Municipal,MUNICIPAL,,SP,Guaimbê 
3313,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guaimbê 
3314,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
3315,18/05/2020,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
3316,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guaíra 
3317,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
3318,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
3319,02/05/2020,Aniversário da Cidade,MUNICIPAL,,SP,Guapiara 
3320,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guapiara 
3321,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Guará 
3322,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Guará 
3323,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraçaí 
3324,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
3325,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
3326,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraci 
3327,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
3328,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Guarani d'Oeste 
3329,18/08/2020,Feriado Municipal,MUNICIPAL,,SP,Guarani d'Oeste 
3330,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guarani d'Oeste 
3331,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guarantã 
3332,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Guarantã 
3333,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
3334,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guararapes 
3335,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
3336,19/09/2020,Feriado Municipal,MUNICIPAL,,SP,Guararema 
3337,16/03/2020,Feriado Municipal,MUNICIPAL,,SP,Guareí 
3338,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Guareí 
3339,21/09/2020,Feriado Municipal,MUNICIPAL,,SP,Guariba 
3340,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Guariba 
3341,08/12/2020,Aniversário de Guarulhos,MUNICIPAL,,SP,Guarulhos 
3342,28/03/2020,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
3343,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
3344,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
3345,26/07/2020,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
3346,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
3347,27/10/2020,Aniversário de Holambra,MUNICIPAL,,SP,Holambra 
3348,19/05/2020,Feriado Municipal,MUNICIPAL,,SP,Hortolândia 
3349,15/04/2020,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
3350,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
3351,21/06/2020,Feriado Municipal,MUNICIPAL,,SP,Iacri 
3352,29/06/2020,Feriado Municipal,MUNICIPAL,,SP,Iacri 
3353,09/01/2020,Feriado Municipal,MUNICIPAL,,SP,Iaras 
3354,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Iaras 
3355,13/12/2020,Feriado Municipal,MUNICIPAL,,SP,Iaras 
3356,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
3357,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
3358,20/01/2020,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
3359,12/12/2020,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
3360,11/02/2020,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
3361,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Ibirarema 
3362,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
3363,04/07/2020,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
3364,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
3365,24/03/2020,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
3366,15/09/2020,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
3367,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Icém 
3368,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Icém 
3369,30/12/2020,Feriado Municipal,MUNICIPAL,,SP,Icém 
3370,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Iepê 
3371,30/11/2020,Feriado Municipal,MUNICIPAL,,SP,Iepê 
3372,11/02/2020,N. Sra. de Lourdes,MUNICIPAL,,SP,Igaraçu do Tietê 
3373,10/04/2020,Sexta-feira santa,MUNICIPAL,,SP,Igaraçu do Tietê 
3374,19/10/2020,Aniversário do município,MUNICIPAL,,SP,Igaraçu do Tietê 
3375,22/05/2020,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
3376,15/08/2020,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
3377,05/12/2020,Feriado Municipal,MUNICIPAL,,SP,Igaratá 
3378,06/01/2020,Feriado Municipal,MUNICIPAL,,SP,Iguape 
3379,05/08/2020,Feriado Municipal,MUNICIPAL,,SP,Iguape 
3380,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Iguape 
3381,03/12/2020,Feriado Municipal,MUNICIPAL,,SP,Iguape 
3382,02/02/2020,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
3383,03/09/2020,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
3384,02/02/2020,Feriado Municipal,MUNICIPAL,,SP,Indaiatuba 
3385,17/03/2020,Feriado Municipal,MUNICIPAL,,SP,Indiana 
3386,12/05/2020,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
3387,24/06/2020,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
3388,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Indiaporã 
3389,22/08/2020,Feriado Municipal,MUNICIPAL,,SP,Inúbia Paulista 
3390,06/08/2020,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
3391,20/09/2020,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
3392,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Iperó 
3393,13/06/2020,Dia de Santo Antônio,MUNICIPAL,,SP,Iperó 
3394,21/03/2020,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
3395,20/11/2020,Dia da Consciência Negra,MUNICIPAL,,SP,Ipeúna 
3396,08/12/2020,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
3397,12/01/2020,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
3398,26/07/2020,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
